id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
jevY-DtiZTR,Mole-BERT: Rethinking Pre-training Graph Neural Networks for Molecules,['graph neural networks'],"[8, 8, 6, 6]","[3, 4, 5, 3]",0,"[311, 659, 255, 316]",Accept: poster
5T80c_5NSbV,"A sparse, fast, and stable representation for multiparameter topological data analysis","['Topological Data Analysis', 'Algebraic Topology', 'Persistent Homology', 'Kernel Methods']","[3, 3, 3, 6]","[3, 4, 5, 4]",0,"[612, 279, 315, 272]",Reject
KNSRDB-clPX,Improving Protein Interaction Prediction using Pretrained Structure Embedding,"['pretrianing', 'protein', 'PPI']","[8, 8, 8]","[4, 5, 3]",0,"[649, 288, 405]",Accept: notable-top-25%
FLr9RRqbwB-,Batch Normalization and Bounded Activation Functions,"['Batch Normalization', 'Activation Functions', 'Saturation', 'Sparsity']","[5, 3, 3, 3]","[3, 3, 4, 4]",0,"[355, 432, 526, 713]",Reject
tcHwiu6CJ_B,MEDOE: A Multi-Expert Decoder and Output Ensemble Framework for Long-tailed Semantic Segmentation,"['semantic segmentation', 'long-tailed distribution']","[5, 3, 5, 5]","[5, 5, 4, 3]",1,"[295, 317, 273, 154]",
oiwXWPDTyNk,Concept-level Debugging of Part-Prototype Networks,"['explainability', 'debugging', 'self-explainable networks', 'part-prototype networks', 'concept-based models']","[6, 8, 5]","[3, 4, 4]",0,"[231, 332, 597]",Accept: poster
_q7A0m3vXH0,Geometrically regularized autoencoders for non-Euclidean data,"['autoencoders', 'Riemannian geometry', 'non-Euclidean data', 'regularization', 'score estimation']","[8, 8, 6, 8]","[2, 3, 2, 3]",0,"[461, 245, 189, 248]",Accept: notable-top-25%
P63GxgD7LIl,TransFool: An Adversarial Attack against Neural Machine Translation Models,"['Adversarial attack', 'deep neural network', 'language model', 'natural language processing', 'neural machine translation', 'robstness.']","[3, 1, 3, 6]","[4, 4, 5, 5]",0,"[148, 547, 289, 316]",Reject
OhjGzRE5N6o,Protein Sequence Design in a Latent Space via Model-based Reinforcement Learning,"['Biological sequence design', 'Model-based reinforcement learning', 'Protein design', 'Representation learning']","[6, 8, 6, 5]","[5, 4, 4, 3]",0,"[368, 275, 481, 305]",Accept: poster
9Y0P3YoERSy,The GANfather: Controllable generation of malicious activity to expose detection weaknesses and improve defence systems.,[],"[3, 6, 6, 5]","[4, 2, 4, 4]",1,"[448, 496, 191, 330]",
HlRfoQDDj-V,Proximal Validation Protocol,[],"[5, 8, 6]","[4, 4, 4]",0,"[312, 343, 372]",Accept: poster
VBTJqqWjxMv,A Message Passing Perspective on Learning Dynamics of Contrastive Learning,[],"[3, 6, 6]","[4, 3, 4]",0,"[228, 441, 447]",Reject
iEE0MadUaZh,Help Me Explore: Combining Autotelic and Social Learning via Active Goal Queries,"['Exploration', 'Teachability', 'Autotelism', 'Social Interaction', 'Curriculum Learning']","[5, 5, 5, 5]","[5, 3, 4, 4]",1,"[382, 688, 377, 329]",
dqZ_GFn7Nuh,AUTOMATIC CURRICULUM FOR UNSUPERVISED REIN- FORCEMENT LEARNING,[],"[6, 5, 8, 8]","[3, 2, 3, 4]",0,"[733, 218, 530, 837]",Accept: poster
vNrmEgfGIg3,Filtered Semi-Markov CRF,"['Structured prediction', 'Text segmentation', 'Named Entity Recognition']","[3, 6, 3, 5]","[4, 2, 4, 4]",1,"[185, 235, 273, 478]",
n1bLgxHW6jW,Zeroth-Order Optimization with Trajectory-Informed Derivative Estimation,"['zeroth-order optimization', 'derivative estimation', 'finite difference']","[6, 8, 6, 8]","[4, 4, 3, 4]",0,"[358, 804, 231, 523]",Accept: poster
6apN9AQ-3fN,Distance VS. Coordinate: Distance Based Embedding Improves Model Generalization for Routing Problems,"['routing problems', 'travelling salesman problem', 'combinatorial optimization', 'pickup and delivery', 'embedding']","[5, 6, 5, 6]","[3, 3, 4, 2]",0,"[418, 321, 342, 508]",Reject
9pA3oXBwYh7,Towards biologically plausible Dreaming and Planning,"['Reinforcement Learning', 'Model based', 'Biologically Plausible']","[6, 3, 3, 8]","[2, 4, 4, 3]",0,"[229, 545, 1132, 411]",Reject
6s5HaPx6ndR,Extracting Meaningful Attention on Source Code: An Empirical Study of Developer and Neural Model Code Exploration,"['eye-tracking', 'transformers', 'self-attention', 'code exploration', 'source code', 'neural models of code']","[5, 5, 6, 6]","[3, 2, 3, 3]",0,"[508, 240, 236, 458]",Accept: poster
6BHlZgyPOZY,Neuroevolution is a Competitive Alternative to Reinforcement Learning for Skill Discovery,[],"[6, 8, 5, 5, 5]","[4, 4, 4, 3, 4]",0,"[576, 534, 191, 452, 457]",Reject
mNk7mgWZcJa,Scrunch: Preventing sensitive property inference through privacy-preserving representation learning,"['privacy', 'machine learning as a service', 'center loss']","[8, 8, 6]","[4, 2, 3]",0,"[585, 1055, 659]",Accept: poster
_JScUk9TBUn,Uniform-in-time propagation of chaos for the mean field gradient Langevin dynamics,"['Neural network optimization', 'mean-field regime', 'interacting particle system', 'propagation of chaos']","[3, 5, 6, 6, 5]","[3, 4, 3, 3, 3]",0,"[800, 923, 167, 626, 270]",Accept: poster
uV1A7jemwS8,GM-VAE: Representation Learning with VAE on Gaussian Manifold,"['VAE', 'Representation learning', 'Hyperbolic space', 'Distribution on Riemannian manifold', 'Information geometry']","[5, 5, 5, 5]","[4, 4, 4, 4]",1,"[679, 552, 350, 304]",
-SBZ8c356Oc,Improving Adversarial Robustness by Putting More Regularizations on Less Robust Samples,"['Adversarial Training', 'Adversarial Attack', 'Robust Learning']","[3, 3, 6]","[4, 4, 4]",0,"[566, 958, 367]",Reject
Opcegzztjay,Causal Explanations of Structural Causal Models,"['explanatory interactive learning', 'explainable artificial intelligence', 'causal explanations', 'structural causal models', 'user study']","[8, 8, 5]","[3, 3, 4]",0,"[570, 396, 726]",Accept: poster
_i0-12XqVJZ,Asynchronous Distributed Bilevel Optimization,[],"[5, 8, 5]","[4, 3, 5]",1,"[272, 269, 589]",
PfPrnKDtvIG,Multi-Agent Reinforcement Learning with Shared Resources for Inventory Management,"['Multi-Agent Reinforcement Learning', 'Inventory Mangement']","[8, 3, 3, 6]","[3, 4, 4, 4]",0,"[258, 319, 229, 410]",Reject
YPKBIILy-Kt,Confidence-Based Feature Imputation for Graphs with Partially Known Features,"['Graph neural networks', 'Graphs', 'Missing features']","[8, 8, 10]","[3, 4, 4]",0,"[485, 786, 992]",Accept: notable-top-5%
Gkbxt7ThQxU,Explicitly Maintaining Diverse Playing Styles in Self-Play,"['Reinforcement learning', 'evolutionary algorithm', 'self-play', 'diverse playing styles', 'high skill levels']","[5, 6, 8, 8, 5]","[4, 3, 3, 4, 4]",0,"[190, 200, 752, 244, 693]",Reject
9gRIOMVLCiH,Toward Learning Geometric Eigen-Lengths Crucial for Robotic Fitting Tasks,"['Visual Representation Learning', 'Shape Understanding']","[5, 3, 3, 3]","[2, 3, 4, 5]",0,"[182, 355, 453, 522]",Reject
WHlt5tLz12T,LiftedCL: Lifting Contrastive Learning for Human-Centric Perception,"['contrastive learning', 'human-centric perception']","[5, 5, 6, 3]","[2, 4, 4, 4]",0,"[246, 521, 671, 865]",Reject
JmC_Tld3v-f,Individual Privacy Accounting with Gaussian Differential Privacy,"['differential privacy', 'gaussian differential privacy', 'fully adaptive compositions', 'privacy accounting', 'individual privacy loss']","[6, 6, 6, 6]","[4, 4, 5, 3]",0,"[120, 235, 158, 312]",Reject
CBfYffLqWqb,Evolving Populations of Diverse RL Agents with MAP-Elites,[],"[6, 6, 8, 6]","[4, 4, 3, 3]",0,"[463, 587, 497, 317]",Accept: poster
JpbLyEI5EwW,Implicit Bias in Leaky ReLU Networks Trained on High-Dimensional Data ,"['implicit bias', 'gradient descent', 'gradient flow', 'neural networks']","[5, 5, 6, 6]","[4, 3, 1, 2]",0,"[568, 829, 163, 359]",Reject
MIy9IfYlecR,Learning Test Time Augmentation with Cascade Loss Prediction,[],"[3, 3, 5, 3]","[4, 4, 4, 4]",1,"[213, 487, 765, 539]",
FkRMv-mlSTy,Adaptive Computation with Elastic Input Sequence,"['Adaptive computation', 'dynamic allocation of computation budget.']","[1, 5, 5, 8]","[1, 2, 3, 3]",1,"[289, 544, 261, 467]",
odI2OpMFq-D,Optimizing Data-Flow in Binary Neural Networks,"['Binary', 'Networks', 'Quantization', '1-bit']","[3, 3, 3, 3]","[4, 4, 4, 4]",0,"[424, 129, 269, 469]",Reject
rmoMvptXK7M,Gray-Box Gaussian Processes for Automated Reinforcement Learning,[],"[3, 5, 5, 5]","[3, 3, 2, 4]",0,"[671, 406, 247, 1018]",Reject
pRCMXcfdihq,Protein Sequence and Structure Co-Design with Equivariant Translation,"['protein design', 'sequence structure co-design', 'equivariant translation', 'geometric deep learning']","[1, 3, 5, 3]","[3, 3, 3, 4]",1,"[475, 263, 806, 236]",
5YHaMHg2Bfa,SGD Through the Lens of Kolmogorov Complexity,[],"[5, 5, 5, 5]","[3, 4, 4, 4]",0,"[461, 414, 499, 158]",Reject
z0_V5O9cmNw,Learning in temporally structured environments,"['1/f noise', 'Kalman filter', 'neural network', 'learning theory', 'optimizers']","[8, 8, 8, 8]","[3, 5, 4, 4]",0,"[179, 89, 337, 613]",Accept: notable-top-25%
-4DiyBMgv9m,Identifying Phase Transition Thresholds of Permuted Linear Regression via Message Passing,[],"[6, 6, 6]","[3, 3, 3]",0,"[313, 600, 295]",Accept: poster
cB4N3G5udUS,RandProx: Primal-Dual Optimization Algorithms with Randomized Proximal Updates,"['optimization', 'randomized algorithm', 'stochastic algorithm', 'proximal splitting', 'proximity operator']","[3, 6, 1, 5]","[4, 3, 5, 3]",1,"[656, 312, 339, 233]",
NI7StoWHJPT,Preserving Pre-trained Features Helps Calibrate Fine-tuned Language Models,[],"[5, 6, 6, 3]","[4, 4, 4, 5]",0,"[266, 286, 390, 672]",Reject
2jcvy1htS_r,A Hierarchical Bayesian Approach to Federated Learning,"['Federated Learning', 'Bayesian Methods', 'Probabilistic Models']","[8, 3, 3, 3]","[4, 4, 4, 5]",0,"[1145, 649, 720, 1041]",Reject
p48GR3rwtxf,Neural Representations in Multi-Task Learning guided by Task-Dependent Contexts,"['Learning Representations', 'Neural Geometry', 'Context-Dependent Decision Making', 'Attention Mechanisms']","[3, 6, 3]","[3, 3, 4]",1,"[481, 296, 820]",
-94tJCOo7OM,MCTransformer: Combining Transformers And Monte-Carlo Tree Search For Offline Reinforcement Learning,"['Transformer', 'Monte Carlo Tree Search', 'Offline Reinforcement Learning', 'SameGame']","[3, 1, 6]","[4, 4, 5]",0,"[423, 245, 1488]",Reject
l2vPa8gwBuA,One-Step Estimator for Permuted Sparse Recovery,[],"[5, 3, 5, 3]","[3, 3, 4, 4]",0,"[808, 199, 669, 317]",Reject
GGItImF9oG5,Scaling Laws vs Model Architectures: How does Inductive Bias Influence Scaling?,[],"[8, 6, 8]","[4, 4, 3]",0,"[247, 770, 299]",Accept: poster
O5rKg7IRQIO,Guarded Policy Optimization with Imperfect Online Demonstrations,"['reinforcement learning', 'guarded policy optimization', 'imperfect demonstrations', 'shared control', 'metadrive simulator']","[1, 3, 3, 3]","[5, 4, 4, 4]",1,"[1128, 1934, 483, 935]",
UxqUgchwXkK,Fast Nonlinear Vector Quantile Regression,"['optimal transport', 'quantile regression', 'vector quantiles', 'uncertainty quantification', 'multi-output regression', 'conformal prediction', 'software']","[1, 3, 5, 5]","[4, 4, 5, 4]",0,"[1282, 426, 886, 468]",Reject
jZfksUBb3Zz,Multi Task Learning of Different Class Label Representations for Stronger Models,"['Label Representation', 'Image Classification', 'Representation Learning', 'Multi-Task Learning']","[6, 5, 1]","[3, 3, 3]",0,"[187, 938, 362]",Reject
w48XN5HwpV8,On the Existence of a Trojaned Twin Model,"['Backdoor Attack', 'Trojan Attack']","[3, 5, 5, 6]","[4, 3, 3, 2]",1,"[374, 226, 1020, 228]",
UHPva3PuKLN,On Information Maximisation in Multi-View Self-Supervised Learning,"['multi-view Self-supervised Learning', 'Information Theory']","[5, 5, 3]","[5, 3, 5]",0,"[372, 474, 285]",Reject
yKbprarjc5B,Leveraging Large Language Models for Multiple Choice Question Answering,"['NLP', 'language models', 'multiple choice question answering', 'symbol binding', 'GPT-3', 'Codex']","[6, 8, 6]","[3, 2, 3]",0,"[193, 229, 533]",Accept: poster
M2unceRvqhh,Learning with Logical Constraints but without Shortcut Satisfaction,"['training with logical constraints', 'logical formula encoding', 'variational learning', 'stochastic gradient descent ascent']","[5, 3, 3, 3]","[3, 4, 5, 4]",0,"[288, 767, 275, 383]",Reject
7oFuxtJtUMH,Certified Training: Small Boxes are All You Need,"['Certified Training', 'Certified Robustness', 'Adversarial Robustness', 'Robustness Verification']","[3, 6, 3, 1]","[3, 3, 3, 3]",0,"[1236, 403, 433, 468]",Reject
mcJvCys7DX7,Counterfactual Generation Under Confounding,"['counterfactual', 'confounding', 'cycleGAN', 'classification']","[3, 5, 1, 3]","[3, 4, 5, 3]",1,"[362, 685, 321, 464]",
h9O0wsmL-cT,Regression with Label Differential Privacy,"['label differential privacy', 'regression']","[5, 6, 5, 3, 6]","[4, 3, 4, 4, 3]",0,"[599, 559, 799, 264, 997]",Reject
fGG6vHp3W9W,Hierarchical Abstraction for Combinatorial Generalization in Object Rearrangement,"['objects', 'combinatorial generalization', 'abstraction', 'rearrangement', 'slots', 'binding', 'hierarchy', 'compositionality', 'symmetry', 'independence', 'graph search']","[6, 3, 5, 3]","[4, 3, 4, 4]",1,"[181, 296, 544, 295]",
BLsM6WymMo6,SRBGCN: Tangent space-Free Lorentz Transformations for Graph Feature Learning,"['fully hyperbolic network', 'Lorentz transformations', 'boost and rotation', 'graph convolutional networks', 'hyperbolic rotations']","[8, 8, 6, 5]","[4, 3, 3, 3]",0,"[577, 235, 340, 755]",Accept: notable-top-25%
paGvsrl4Ntr,Transfer NAS with Meta-learned Bayesian Surrogates,[],"[3, 5, 3, 5]","[3, 3, 3, 4]",1,"[753, 674, 314, 789]",
Rn8u4MYgeNJ,Mitigating the Limitations of Multimodal VAEs with Coordination-Based Approach,"['mutlimodal learning', 'deep generative models']","[3, 5, 5, 3]","[4, 4, 3, 4]",1,"[223, 437, 580, 659]",
3i_7H3phuy3,Incompatibility between Deterministic Policy and Generative Adversarial Imitation Learning,[],"[3, 3, 3]","[4, 5, 2]",0,"[369, 757, 296]",Reject
4bCsX2K0KuR,FiD-Light: Efficient and Effective Retrieval-Augmented Text Generation,"['retrieval augmented generation', 'KILT', 'Fusion-in-Decoder', 'efficiency']","[6, 6, 6, 5, 8]","[1, 3, 3, 3, 3]",0,"[189, 435, 468, 843, 332]",Accept: poster
wZiE_S2362V,Contrastive Learning of Molecular Representation with Fragmented Views,['Molecule representation learning'],"[3, 3, 3]","[3, 2, 3]",0,"[614, 287, 263]",Reject
lmumJ2pC0JB,Sharp Convergence Analysis of Gradient Descent for Deep Linear Neural Networks,"['deep linear neural networks', 'non-convex optimization', 'gradient descent', 'initialization']","[6, 8, 6, 5]","[4, 4, 5, 4]",0,"[382, 243, 387, 470]",Reject
tyZ1ChGZIKO,Selective Frequency Network for Image Restoration,"['Image restoration', 'Frequency domain', 'Frequency selection']","[3, 3, 3, 10, 1]","[4, 4, 3, 3, 4]",1,"[334, 392, 713, 123, 255]",
3TduOwfFNoy,Contextualized Generative Retrieval,"['NLP', 'Information Retrieval']","[3, 3, 8, 6]","[4, 4, 4, 3]",0,"[2866, 613, 892, 278]",Reject
bxtzk6Wfrpo,Mirror Training for Input Convex Neural Network,"['input convex neural network', 'convex optimization', 'representation', 'recurrent neural network', 'hosting capacity']","[5, 5, 5]","[4, 4, 3]",0,"[264, 382, 362]",Accept: poster
067CGykiZTS,Scaling Up Probabilistic Circuits by Latent Variable Distillation,[],"[5, 6, 3, 5]","[4, 4, 3, 3]",0,"[359, 247, 670, 1101]",Reject
afrUI9hkUJM,Oscillation Neural Ordinary Differential Equations,"['Neural Ordinary Differential Equations', 'Continuous Deep Learning']","[8, 8, 6]","[2, 3, 1]",0,"[343, 222, 158]",Accept: poster
Tl8OmiibP99,Improving Differentiable Neural Architecture Search by Encouraging Transferability,[],"[3, 6, 3]","[4, 4, 3]",0,"[602, 709, 1001]",Reject
HtAfbHa7LAL,MA-BERT: Towards Matrix Arithmetic-only BERT Inference by Eliminating Complex Non-linear Functions,"['BERT', 'Efficient inference', 'Matrix arithmetic-only', 'Eleminate non-linear functions']","[5, 5, 8, 3]","[3, 3, 4, 3]",0,"[186, 784, 311, 589]",Reject
MT1Pcdo8sGG,Automatically Answering and Generating Machine Learning Final Exams,[],"[3, 5, 3, 3]","[3, 5, 4, 4]",1,"[370, 432, 545, 983]",
u6KhE9fapjX,CAT: Collaborative Adversarial Training,[],"[8, 5, 8]","[4, 3, 3]",0,"[490, 613, 261]",Accept: poster
KyoVpYvWWnK,Efficient Certified Training and Robustness Verification of Neural ODEs,"['Neural ODEs', 'Adversarial Robustness', 'Certified Robustness', 'Robustness Verification', 'Certified Training']","[6, 5, 6, 6]","[3, 3, 4, 3]",0,"[234, 189, 638, 683]",Accept: poster
d8mr8lKIZ3n,Arbitrary Virtual Try-On Network: Characteristics Representation and Trade-off between Body and Clothing,"['Deep Learning', 'Virtual Try-on', 'Generative Adversarial Networks', 'Artificial Intelligence in Fashion']","[5, 5, 6]","[3, 4, 3]",0,"[285, 500, 746]",Accept: poster
Vf2DK1Ol0ed,A Benchmark Dataset for Learning from Label Proportions,"['Learning from Label Proportions', 'Benchmark Dataset', 'LLP']","[5, 3, 5, 3]","[3, 4, 4, 3]",1,"[622, 294, 513, 351]",
6ruVLB727MC,UL2: Unifying Language Learning Paradigms,"['language models', 'pretraining', 'transformers']","[8, 8, 6, 10]","[4, 4, 4, 4]",0,"[224, 879, 370, 346]",Accept: notable-top-25%
GKsNIC_mQRG,Emergence of Exploration in Policy Gradient Reinforcement Learning via Resetting,[],"[3, 3, 3, 3]","[3, 4, 4, 3]",0,"[284, 448, 207, 421]",Reject
SVl1w1u3InX,CASR: Generating Complex Sequences with Autoregressive Self-Boost Refinement,"['self-boost refinement', 'complex answers', 'autoregressive generation']","[5, 5, 6, 6]","[3, 3, 5, 4]",0,"[325, 214, 585, 633]",Reject
zfiYcbeQkH,SciRepEval: A Multi-Format Benchmark for Scientific Document Representations,[],"[3, 3, 3, 5]","[4, 4, 5, 4]",1,"[557, 576, 268, 309]",
raSbs1AFoX3,On the convergence of SGD under the over-parameter setting,"['SGD', 'over-parameter', 'almost surely convergence', 'global optimum convergence']","[3, 3, 3, 3]","[4, 4, 4, 5]",0,"[358, 114, 258, 525]",Reject
xKYlWJaLFi,MASTER: Multi-task Pre-trained Bottlenecked Masked Autoencoders are Better Dense Retrievers,"['Multi-task Pre-training', 'Dense Retrieval']","[6, 6, 6, 6]","[3, 4, 3, 3]",0,"[403, 521, 2763, 494]",Accept: poster
2QzNuaRHn4Z,Bitrate-Constrained DRO: Beyond Worst Case Robustness To Unknown Group Shifts,"['Robustness', 'Distribution shift', 'Group Shift']","[6, 6, 6, 6]","[4, 5, 3, 4]",0,"[516, 617, 224, 275]",Accept: poster
IC8LwiOLKFr,Some Practical Concerns and Solutions for Using Pretrained Representation in Industrial Systems,"['Representation Learning', 'Stability', 'Generalization', 'Convergence', 'Predictability', 'Industry Application']","[5, 5, 3, 5]","[3, 4, 4, 3]",1,"[1120, 691, 738, 503]",
8Tr3v4ueNd7,Exphormer: Scaling Graph Transformers with Expander Graphs,"['Graph neural networks', 'Transformers']","[3, 5, 5]","[4, 4, 3]",1,"[262, 606, 382]",
swEskiem99,Feature selection and low test error in shallow low-rotation ReLU networks,"['gradient descent', 'gradient flow', 'margin maximization', 'test error', 'neural collapse', 'generalization']","[8, 5, 3, 6, 6, 6, 5]","[4, 3, 4, 2, 3, 3, 3]",0,"[350, 572, 867, 419, 451, 267, 1736]",Reject
